District,Year,Month,Avg_Temp,Avg_Dew,Avg_Humidity,Avg_Precipitation
gurdaspur,2017,1,12.003225806451614,10.28064516129032,91.30322580645162,1.5451612903225806
gurdaspur,2017,2,15.610714285714286,11.603571428571428,81.01428571428572,0.2214285714285714
gurdaspur,2017,3,19.32903225806452,13.574193548387097,73.97096774193548,0.8935483870967743
gurdaspur,2017,4,27.30666666666667,12.173333333333334,45.123333333333335,1.4233333333333331
gurdaspur,2017,5,31.44516129032258,14.65483870967742,39.99354838709677,0.6935483870967742
gurdaspur,2017,6,31.01,21.40666666666667,62.96666666666667,6.34
gurdaspur,2017,7,30.541935483870965,28.5258064516129,90.08709677419354,9.251612903225809
gurdaspur,2017,8,29.80967741935484,28.206451612903223,91.9967741935484,3.5612903225806454
gurdaspur,2017,9,28.30666666666667,25.2,85.38666666666667,0.4599999999999999
gurdaspur,2017,10,25.09032258064516,20.070967741935487,77.04516129032258,0.0
gurdaspur,2017,11,16.723333333333333,12.726666666666668,80.81666666666666,0.1166666666666666
gurdaspur,2017,12,13.01290322580645,8.383870967741935,77.8967741935484,0.4838709677419355
gurdaspur,2018,1,11.464516129032257,7.800000000000001,82.10645161290323,0.2064516129032258
gurdaspur,2018,2,15.357142857142858,10.44285714285714,76.46428571428571,0.625
gurdaspur,2018,3,20.82903225806452,14.216129032258063,70.68387096774192,0.1774193548387097
gurdaspur,2018,4,26.496666666666663,15.793333333333331,57.873333333333335,0.9266666666666666
gurdaspur,2018,5,31.10967741935484,13.303225806451612,38.62580645161291,0.1741935483870967
gurdaspur,2018,6,31.976666666666667,20.47,55.14,4.180000000000001
gurdaspur,2018,7,30.212903225806453,24.835483870967742,74.80645161290323,7.445161290322581
gurdaspur,2018,8,30.151612903225807,25.36774193548387,76.90967741935484,2.9612903225806453
gurdaspur,2018,9,27.676666666666662,22.65666666666667,76.07666666666667,10.443333333333332
gurdaspur,2018,10,23.19677419354839,17.229032258064517,71.85161290322581,0.7096774193548387
gurdaspur,2018,11,17.686666666666667,12.046666666666663,72.93,0.2166666666666666
gurdaspur,2018,12,11.98709677419355,7.493548387096775,77.86451612903227,0.0225806451612903
gurdaspur,2019,1,10.97741935483871,7.27741935483871,80.86774193548388,0.7612903225806452
gurdaspur,2019,2,13.596428571428572,9.721428571428572,80.58928571428571,3.835714285714286
gurdaspur,2019,3,17.783870967741933,10.761290322580646,67.28709677419356,0.2967741935483871
gurdaspur,2019,4,26.473333333333336,15.69,56.580000000000005,1.09
gurdaspur,2019,5,30.00967741935484,14.080645161290322,42.41612903225807,0.3774193548387096
gurdaspur,2019,6,33.2,17.55,43.11666666666667,0.76
gurdaspur,2019,7,30.05483870967742,24.39354838709677,74.1,7.509677419354839
gurdaspur,2019,8,29.816129032258065,25.493548387096773,78.73870967741935,2.57741935483871
gurdaspur,2019,9,28.85,24.24,77.42,2.353333333333333
gurdaspur,2019,10,23.67419354838709,18.4741935483871,74.77741935483871,0.3258064516129032
gurdaspur,2019,11,18.10666666666667,13.833333333333334,77.90666666666667,2.1966666666666668
gurdaspur,2019,12,10.358064516129032,8.138709677419355,87.42258064516129,1.5967741935483872
gurdaspur,2020,1,10.448387096774193,7.341935483870968,83.03870967741935,1.7870967741935486
gurdaspur,2020,2,14.475862068965515,9.865517241379312,76.50689655172413,0.6896551724137931
gurdaspur,2020,3,18.02258064516129,13.59032258064516,77.25483870967743,2.3806451612903223
gurdaspur,2020,4,24.26,16.206666666666667,63.833333333333336,1.1466666666666667
gurdaspur,2020,5,29.648387096774197,16.690322580645162,49.4741935483871,0.3
gurdaspur,2020,6,31.076666666666664,20.796666666666667,56.38333333333333,1.4066666666666665
gurdaspur,2020,7,30.61290322580645,24.81935483870968,72.37741935483871,6.641935483870968
gurdaspur,2020,8,29.9,25.906451612903226,79.91935483870968,6.583870967741936
gurdaspur,2020,9,29.53333333333333,24.4,75.45,0.6433333333333333
gurdaspur,2020,10,24.10967741935484,16.393548387096775,66.19032258064516,0.0
gurdaspur,2020,11,16.683333333333334,11.07,72.97333333333333,0.4633333333333333
gurdaspur,2020,12,11.3,8.312903225806451,84.25161290322582,0.532258064516129
hoshiarpur,2017,1,12.77741935483871,9.261290322580646,81.29354838709678,6.254838709677419
hoshiarpur,2017,2,16.492857142857144,11.5,75.15714285714286,3.932142857142857
hoshiarpur,2017,3,19.64516129032258,12.067741935483872,65.84193548387097,2.0903225806451613
hoshiarpur,2017,4,27.89,13.02,44.45333333333333,0.81
hoshiarpur,2017,5,30.990322580645163,15.98709677419355,43.85806451612903,1.3548387096774193
hoshiarpur,2017,6,30.613333333333333,20.31,58.586666666666666,6.22
hoshiarpur,2017,7,29.700000000000003,25.55483870967742,79.39032258064516,7.406451612903226
hoshiarpur,2017,8,28.925806451612903,25.625806451612902,83.20645161290322,5.670967741935484
hoshiarpur,2017,9,28.273333333333333,23.30333333333333,76.76,1.2366666666666668
hoshiarpur,2017,10,25.55806451612903,17.016129032258064,63.09032258064516,0.0451612903225806
hoshiarpur,2017,11,17.45,12.536666666666669,75.71000000000001,0.7233333333333333
hoshiarpur,2017,12,14.029032258064516,9.503225806451614,77.39354838709677,1.335483870967742
hoshiarpur,2018,1,12.464516129032257,7.390322580645161,74.95161290322581,0.3451612903225806
hoshiarpur,2018,2,16.70714285714286,9.221428571428572,65.775,1.6785714285714286
hoshiarpur,2018,3,21.990322580645163,12.432258064516128,59.274193548387096,1.1806451612903226
hoshiarpur,2018,4,27.06,14.113333333333332,49.54333333333333,1.1033333333333333
hoshiarpur,2018,5,31.31935483870968,12.87741935483871,37.480645161290326,0.8870967741935483
hoshiarpur,2018,6,31.726666666666667,21.23,57.36,3.54
hoshiarpur,2018,7,29.270967741935483,25.293548387096774,80.13870967741936,12.790322580645162
hoshiarpur,2018,8,28.89354838709677,25.516129032258064,82.74193548387096,7.409677419354838
hoshiarpur,2018,9,26.80666666666667,23.276666666666664,82.18333333333334,9.696666666666664
hoshiarpur,2018,10,22.967741935483872,16.309677419354838,69.50967741935484,0.2806451612903226
hoshiarpur,2018,11,17.95,12.42,73.23,1.0566666666666666
hoshiarpur,2018,12,12.59032258064516,7.932258064516129,76.50967741935484,0.5387096774193548
hoshiarpur,2019,1,11.958064516129031,7.522580645161291,76.92903225806452,2.851612903225807
hoshiarpur,2019,2,14.3,10.389285714285714,79.26071428571429,6.785714285714286
hoshiarpur,2019,3,18.62903225806452,12.290322580645162,69.96774193548387,1.3709677419354838
hoshiarpur,2019,4,26.60666666666667,15.006666666666666,54.28,1.7733333333333334
hoshiarpur,2019,5,29.62258064516129,13.71935483870968,43.21935483870968,1.2935483870967743
hoshiarpur,2019,6,32.86,17.573333333333334,44.29666666666667,1.1766666666666663
hoshiarpur,2019,7,29.23225806451613,24.57741935483871,77.68709677419355,10.674193548387096
hoshiarpur,2019,8,29.003225806451614,25.51935483870968,82.3258064516129,9.09032258064516
hoshiarpur,2019,9,28.15333333333333,24.64,82.11999999999999,2.8433333333333333
hoshiarpur,2019,10,23.738709677419354,18.59354838709677,75.61612903225806,0.5064516129032258
hoshiarpur,2019,11,18.6,14.29,78.3,3.013333333333333
hoshiarpur,2019,12,11.303225806451612,9.09032258064516,87.69354838709677,2.1322580645161286
hoshiarpur,2020,1,11.687096774193549,8.780645161290321,84.01935483870967,3.661290322580645
hoshiarpur,2020,2,15.317241379310344,10.420689655172414,75.42758620689655,0.7827586206896552
hoshiarpur,2020,3,18.574193548387097,13.6,74.95483870967742,5.645161290322581
hoshiarpur,2020,4,24.423333333333336,15.49,61.39333333333333,2.68
hoshiarpur,2020,5,28.493548387096773,16.532258064516128,53.33870967741935,2.480645161290323
hoshiarpur,2020,6,30.236666666666668,22.12,64.29,1.4333333333333331
hoshiarpur,2020,7,29.58709677419355,25.187096774193545,78.26774193548388,6.758064516129032
hoshiarpur,2020,8,29.18387096774193,25.983870967741936,83.59354838709677,6.9
hoshiarpur,2020,9,29.73333333333333,23.756666666666668,72.64333333333335,1.51
hoshiarpur,2020,10,24.993548387096773,14.112903225806452,55.73548387096774,0.0064516129032258
hoshiarpur,2020,11,17.733333333333334,10.263333333333332,65.81666666666666,0.7433333333333334
hoshiarpur,2020,12,13.148387096774194,8.829032258064515,78.06774193548387,0.964516129032258
jalandhar,2017,1,12.838709677419354,9.616129032258064,82.6741935483871,7.65483870967742
jalandhar,2017,2,16.353571428571428,11.617857142857144,76.24285714285715,1.7642857142857142
jalandhar,2017,3,19.76129032258065,13.025806451612905,68.9258064516129,2.332258064516129
jalandhar,2017,4,28.28,14.096666666666666,45.91333333333333,0.6266666666666667
jalandhar,2017,5,32.116129032258065,16.438709677419357,41.91290322580645,0.9129032258064516
jalandhar,2017,6,31.486666666666668,21.60666666666667,59.71,5.043333333333334
jalandhar,2017,7,30.651612903225807,26.38064516129032,78.80322580645162,7.364516129032259
jalandhar,2017,8,29.780645161290323,26.506451612903227,83.38387096774194,5.158064516129032
jalandhar,2017,9,28.67,24.216666666666665,78.56666666666666,1.45
jalandhar,2017,10,25.67419354838709,18.72258064516129,68.33870967741936,0.0967741935483871
jalandhar,2017,11,17.41,13.41,79.83333333333333,1.5633333333333332
jalandhar,2017,12,13.4,9.464516129032257,79.78709677419356,0.9548387096774194
jalandhar,2018,1,11.59032258064516,8.058064516129033,81.69999999999999,0.7419354838709677
jalandhar,2018,2,15.546428571428573,10.735714285714286,76.03928571428571,2.582142857142857
jalandhar,2018,3,21.5258064516129,14.787096774193548,68.62903225806451,0.8806451612903226
jalandhar,2018,4,26.866666666666667,16.076666666666668,55.62,0.9833333333333332
jalandhar,2018,5,31.14516129032258,15.319354838709677,42.41290322580645,0.8548387096774194
jalandhar,2018,6,32.39333333333333,22.266666666666666,58.27333333333333,3.07
jalandhar,2018,7,30.13225806451613,26.09354838709677,79.92258064516129,8.748387096774193
jalandhar,2018,8,29.861290322580647,26.448387096774194,82.66451612903225,6.374193548387097
jalandhar,2018,9,27.57333333333333,24.10333333333333,82.46333333333334,12.47
jalandhar,2018,10,23.76451612903226,18.006451612903227,73.02580645161291,0.4451612903225806
jalandhar,2018,11,18.176666666666662,12.836666666666668,74.16666666666667,0.95
jalandhar,2018,12,12.40967741935484,8.396774193548387,79.57741935483871,0.6419354838709677
jalandhar,2019,1,11.687096774193549,7.906451612903226,79.97096774193548,2.264516129032258
jalandhar,2019,2,14.389285714285714,10.87142857142857,81.32142857142857,6.775
jalandhar,2019,3,18.774193548387096,12.961290322580645,72.16451612903225,1.1161290322580646
jalandhar,2019,4,26.75,16.52,57.9,2.023333333333333
jalandhar,2019,5,29.748387096774195,15.82258064516129,47.60322580645161,0.8709677419354839
jalandhar,2019,6,32.84,19.923333333333336,50.34,1.06
jalandhar,2019,7,29.92258064516129,25.52258064516129,78.6,8.238709677419354
jalandhar,2019,8,29.80322580645161,26.26774193548387,82.06451612903226,7.458064516129032
jalandhar,2019,9,29.01,25.5,82.17,2.4133333333333336
jalandhar,2019,10,24.60322580645161,19.16774193548387,74.06451612903226,0.2419354838709677
jalandhar,2019,11,19.01,14.48,77.41333333333334,2.7
jalandhar,2019,12,11.083870967741936,8.97741935483871,88.3258064516129,1.283870967741935
jalandhar,2020,1,11.432258064516128,8.67741935483871,84.71935483870968,2.429032258064516
jalandhar,2020,2,15.110344827586207,10.796551724137933,77.98620689655172,1.5413793103448277
jalandhar,2020,3,18.932258064516127,14.435483870967742,77.24838709677418,4.958064516129032
jalandhar,2020,4,24.976666666666667,16.456666666666667,62.92,2.81
jalandhar,2020,5,29.006451612903227,18.016129032258064,55.7,2.7225806451612904
jalandhar,2020,6,30.90666666666667,23.41333333333333,66.37666666666667,0.62
jalandhar,2020,7,30.41290322580645,25.983870967741936,78.34193548387097,5.674193548387097
jalandhar,2020,8,29.925806451612903,26.68064516129032,83.37741935483871,6.254838709677419
jalandhar,2020,9,30.126666666666665,24.936666666666667,75.34666666666666,1.4633333333333334
jalandhar,2020,10,24.68387096774193,15.838709677419354,61.81290322580645,0.0
jalandhar,2020,11,17.206666666666667,11.02,70.83333333333333,0.9133333333333332
jalandhar,2020,12,12.396774193548389,8.974193548387097,82.15483870967742,0.6225806451612903
kapurthala,2017,1,12.061290322580644,10.193548387096774,90.52258064516128,1.4774193548387096
kapurthala,2017,2,15.610714285714286,11.510714285714286,80.58928571428571,0.2392857142857143
kapurthala,2017,3,19.374193548387098,13.480645161290322,73.51935483870967,0.8
kapurthala,2017,4,27.433333333333334,12.183333333333334,44.76,1.393333333333333
kapurthala,2017,5,31.55161290322581,14.658064516129032,39.70322580645161,0.8032258064516129
kapurthala,2017,6,31.05333333333333,21.42,62.79333333333333,6.326666666666667
kapurthala,2017,7,30.561290322580643,28.429032258064517,89.43870967741935,9.241935483870968
kapurthala,2017,8,29.81935483870968,28.106451612903225,91.4967741935484,3.612903225806452
kapurthala,2017,9,28.296666666666667,25.136666666666667,85.06,0.4833333333333333
kapurthala,2017,10,25.125806451612902,20.03548387096774,76.77741935483871,0.0
kapurthala,2017,11,16.75,12.766666666666667,80.9,0.09
kapurthala,2017,12,13.03225806451613,8.390322580645162,77.81612903225808,0.4645161290322581
kapurthala,2018,1,11.480645161290322,7.758064516129032,81.99354838709678,0.2
kapurthala,2018,2,15.339285714285714,10.410714285714286,76.51785714285714,0.6714285714285715
kapurthala,2018,3,20.91290322580645,14.206451612903225,70.38387096774194,0.1193548387096774
kapurthala,2018,4,26.72,15.623333333333331,56.81333333333334,0.9333333333333332
kapurthala,2018,5,31.451612903225808,13.312903225806451,37.88709677419355,0.1193548387096774
kapurthala,2018,6,32.03666666666667,20.55,55.11,4.196666666666666
kapurthala,2018,7,30.200000000000003,24.90322580645161,75.00645161290322,7.45483870967742
kapurthala,2018,8,30.151612903225807,25.44516129032258,77.19032258064516,2.796774193548387
kapurthala,2018,9,27.686666666666667,22.75,76.38000000000001,10.613333333333332
kapurthala,2018,10,23.3,17.30322580645161,71.86451612903227,0.7096774193548387
kapurthala,2018,11,17.746666666666666,12.023333333333332,72.81666666666666,0.2066666666666666
kapurthala,2018,12,12.019354838709678,7.464516129032258,77.67096774193548,0.0096774193548387
kapurthala,2019,1,11.038709677419355,7.27741935483871,80.62903225806451,0.6806451612903226
kapurthala,2019,2,13.614285714285714,9.771428571428572,80.70357142857142,3.85
kapurthala,2019,3,17.861290322580647,10.838709677419354,67.3258064516129,0.2419354838709677
kapurthala,2019,4,26.506666666666668,15.653333333333334,56.46333333333333,1.09
kapurthala,2019,5,30.05483870967742,13.993548387096777,42.3,0.3709677419354839
kapurthala,2019,6,33.21333333333333,17.596666666666668,43.23333333333333,0.7266666666666667
kapurthala,2019,7,30.016129032258064,24.44516129032258,74.29032258064517,7.335483870967742
kapurthala,2019,8,29.825806451612905,25.53548387096774,78.88387096774194,2.419354838709677
kapurthala,2019,9,28.846666666666668,24.293333333333333,77.58,2.183333333333333
kapurthala,2019,10,23.73225806451613,18.44193548387097,74.45806451612903,0.3258064516129032
kapurthala,2019,11,18.186666666666667,13.79,77.41333333333334,2.0
kapurthala,2019,12,10.36774193548387,8.119354838709677,87.3258064516129,1.6
kapurthala,2020,1,10.48709677419355,7.358064516129032,82.97096774193548,1.7870967741935486
kapurthala,2020,2,14.524137931034485,9.827586206896552,76.30344827586208,0.6896551724137931
kapurthala,2020,3,18.07741935483871,13.59032258064516,77.06774193548387,1.9806451612903224
kapurthala,2020,4,24.36,16.096666666666668,63.22,1.15
kapurthala,2020,5,29.68387096774193,16.693548387096776,49.53548387096774,0.2225806451612903
kapurthala,2020,6,31.136666666666667,20.85333333333333,56.45666666666667,1.41
kapurthala,2020,7,30.60322580645161,24.835483870967742,72.46451612903226,6.551612903225807
kapurthala,2020,8,29.916129032258063,25.925806451612903,79.97096774193548,6.225806451612903
kapurthala,2020,9,29.6,24.40333333333333,75.19333333333334,0.6433333333333333
kapurthala,2020,10,24.203225806451613,16.212903225806453,65.48064516129031,0.0
kapurthala,2020,11,16.766666666666666,10.933333333333334,72.32333333333332,0.4433333333333333
kapurthala,2020,12,11.383870967741936,8.283870967741937,83.71290322580644,0.532258064516129
ludhiana,2017,1,12.916129032258064,9.751612903225809,83.03548387096774,7.45483870967742
ludhiana,2017,2,16.489285714285714,11.539285714285716,75.53571428571429,1.1892857142857145
ludhiana,2017,3,20.206451612903223,12.748387096774191,66.14838709677419,2.3741935483870966
ludhiana,2017,4,28.986666666666668,13.13,41.59666666666667,0.44
ludhiana,2017,5,32.751612903225805,15.729032258064516,38.91290322580645,0.8258064516129032
ludhiana,2017,6,31.85333333333333,21.14333333333333,57.54333333333333,4.476666666666668
ludhiana,2017,7,30.738709677419354,26.203225806451613,77.64838709677419,6.861290322580645
ludhiana,2017,8,29.783870967741933,26.45483870967742,83.05483870967741,4.264516129032257
ludhiana,2017,9,28.836666666666662,23.69333333333333,75.98333333333333,1.5233333333333332
ludhiana,2017,10,26.29032258064516,17.738709677419354,62.435483870967744,0.032258064516129
ludhiana,2017,11,17.873333333333335,13.153333333333334,76.74333333333334,0.8733333333333333
ludhiana,2017,12,13.83548387096774,9.370967741935484,77.6258064516129,0.9161290322580644
ludhiana,2018,1,11.983870967741936,8.096774193548388,80.28709677419356,0.6645161290322581
ludhiana,2018,2,16.04642857142857,10.460714285714284,72.95714285714286,2.1392857142857147
ludhiana,2018,3,22.10322580645161,14.038709677419355,63.89677419354839,0.635483870967742
ludhiana,2018,4,28.03666666666667,14.606666666666666,48.41666666666666,0.7166666666666667
ludhiana,2018,5,32.40967741935484,13.906451612903227,36.75483870967742,0.5645161290322581
ludhiana,2018,6,32.89333333333333,21.723333333333336,55.16333333333333,2.4066666666666667
ludhiana,2018,7,30.161290322580644,25.996774193548383,79.53548387096774,10.287096774193548
ludhiana,2018,8,29.72258064516129,26.45483870967742,83.29354838709678,5.62258064516129
ludhiana,2018,9,27.46333333333333,24.063333333333333,82.87333333333332,10.553333333333336
ludhiana,2018,10,23.654838709677417,17.783870967741933,72.53225806451613,0.3548387096774194
ludhiana,2018,11,18.456666666666667,12.796666666666663,72.91666666666667,0.6666666666666666
ludhiana,2018,12,12.564516129032258,8.474193548387097,79.25161290322582,0.8129032258064516
ludhiana,2019,1,11.816129032258065,8.019354838709678,79.9483870967742,2.790322580645161
ludhiana,2019,2,14.407142857142857,10.921428571428573,81.33928571428571,6.164285714285714
ludhiana,2019,3,18.858064516129037,12.932258064516128,71.55806451612904,0.970967741935484
ludhiana,2019,4,26.92,16.296666666666667,56.64333333333333,2.07
ludhiana,2019,5,29.9741935483871,15.341935483870966,45.82903225806452,0.8225806451612904
ludhiana,2019,6,33.3,19.30333333333333,47.44666666666667,0.6366666666666666
ludhiana,2019,7,29.98709677419355,25.406451612903226,77.94516129032257,7.558064516129033
ludhiana,2019,8,29.68387096774193,26.241935483870968,82.5,7.341935483870968
ludhiana,2019,9,28.97,25.44333333333333,82.12666666666668,2.1
ludhiana,2019,10,24.503225806451614,19.041935483870965,74.01612903225806,0.1580645161290322
ludhiana,2019,11,19.15,14.35,76.33666666666666,2.23
ludhiana,2019,12,11.2,9.080645161290322,88.3225806451613,1.5451612903225809
ludhiana,2020,1,11.558064516129033,8.790322580645162,84.71290322580644,3.1225806451612903
ludhiana,2020,2,15.182758620689656,10.810344827586206,77.65862068965517,1.789655172413793
ludhiana,2020,3,19.12903225806452,14.529032258064516,76.73548387096774,4.699999999999999
ludhiana,2020,4,25.14333333333333,16.24,61.53666666666666,2.4166666666666665
ludhiana,2020,5,29.30322580645161,17.519354838709678,53.36774193548387,2.416129032258065
ludhiana,2020,6,31.07333333333333,23.186666666666667,64.95333333333333,0.61
ludhiana,2020,7,30.503225806451614,25.90322580645161,77.65806451612903,4.622580645161291
ludhiana,2020,8,29.93548387096774,26.56451612903226,82.81290322580645,4.938709677419355
ludhiana,2020,9,30.203333333333333,24.516666666666666,73.39333333333335,1.2433333333333332
ludhiana,2020,10,24.993548387096773,14.906451612903227,57.61612903225806,0.0
ludhiana,2020,11,17.566666666666666,10.616666666666667,67.61,1.1366666666666667
ludhiana,2020,12,12.748387096774191,9.119354838709675,81.17096774193548,0.5967741935483871
mansa,2017,1,13.538709677419355,9.167741935483871,77.59354838709677,2.4838709677419355
mansa,2017,2,17.817857142857143,9.603571428571428,64.71785714285714,0.1785714285714285
mansa,2017,3,22.874193548387098,10.603225806451611,51.28387096774193,0.4032258064516129
mansa,2017,4,31.0,10.916666666666666,32.46333333333333,0.2366666666666667
mansa,2017,5,34.119354838709675,15.464516129032257,35.44193548387097,0.332258064516129
mansa,2017,6,32.60333333333333,21.65333333333333,56.82333333333334,5.0233333333333325
mansa,2017,7,32.10967741935484,25.44516129032258,69.19999999999999,2.919354838709677
mansa,2017,8,31.958064516129035,25.05483870967742,68.64838709677419,2.293548387096774
mansa,2017,9,30.55,22.183333333333334,64.46666666666667,1.4
mansa,2017,10,27.93870967741936,15.774193548387096,51.11612903225806,0.0032258064516129
mansa,2017,11,18.936666666666667,12.57,69.71333333333334,0.16
mansa,2017,12,14.77741935483871,7.945161290322581,67.49354838709678,0.4645161290322581
mansa,2018,1,13.258064516129032,7.6,72.53225806451613,0.4838709677419355
mansa,2018,2,17.146428571428572,9.85,65.83214285714286,0.7392857142857142
mansa,2018,3,23.26774193548387,13.696774193548388,58.51935483870968,0.5709677419354838
mansa,2018,4,29.17,14.523333333333332,45.05333333333333,0.7
mansa,2018,5,33.400000000000006,14.63225806451613,35.832258064516125,0.4612903225806451
mansa,2018,6,34.21666666666667,21.86,51.63666666666666,2.3233333333333333
mansa,2018,7,31.345161290322583,25.79032258064516,73.91935483870968,6.354838709677419
mansa,2018,8,30.870967741935484,25.82903225806452,75.59677419354838,3.3161290322580643
mansa,2018,9,29.07,23.51333333333333,74.25,6.763333333333334
mansa,2018,10,25.09032258064516,17.203225806451613,65.01612903225806,0.3129032258064516
mansa,2018,11,20.116666666666667,12.283333333333331,64.32,0.2933333333333333
mansa,2018,12,13.735483870967744,8.170967741935485,72.81612903225808,0.4612903225806451
mansa,2019,1,12.53225806451613,7.664516129032258,75.13225806451612,2.3870967741935485
mansa,2019,2,14.964285714285714,10.510714285714286,77.02142857142857,1.4821428571428572
mansa,2019,3,20.493548387096773,11.793548387096775,62.13548387096775,0.9032258064516128
mansa,2019,4,28.846666666666668,15.32,48.46,1.5266666666666666
mansa,2019,5,31.861290322580647,14.896774193548389,39.74193548387097,0.9806451612903224
mansa,2019,6,35.09,19.03,42.580000000000005,0.55
mansa,2019,7,31.793548387096774,25.05806451612903,69.5,3.138709677419355
mansa,2019,8,30.72258064516129,26.09354838709677,77.2741935483871,5.632258064516129
mansa,2019,9,31.23,24.476666666666667,69.16666666666667,1.0266666666666666
mansa,2019,10,26.61935483870968,17.345161290322583,59.74193548387097,0.4903225806451612
mansa,2019,11,20.08,13.883333333333333,70.12666666666668,1.2100000000000002
mansa,2019,12,11.90967741935484,8.432258064516128,81.3225806451613,0.567741935483871
mansa,2020,1,11.764516129032256,8.24516129032258,80.8225806451613,2.0387096774193547
mansa,2020,2,16.093103448275862,10.027586206896553,70.57241379310345,1.193103448275862
mansa,2020,3,20.206451612903223,14.374193548387098,72.18064516129031,2.964516129032258
mansa,2020,4,27.75,14.476666666666668,48.57,0.6333333333333333
mansa,2020,5,31.806451612903224,16.31290322580645,44.403225806451616,2.183870967741936
mansa,2020,6,32.95666666666667,22.540000000000003,56.68333333333333,0.98
mansa,2020,7,32.27741935483871,25.34193548387097,68.74193548387096,3.383870967741936
mansa,2020,8,31.15806451612903,26.212903225806453,76.01935483870967,4.47741935483871
mansa,2020,9,32.086666666666666,22.51333333333333,59.97,1.3766666666666665
mansa,2020,10,26.48709677419355,13.19032258064516,47.53870967741936,0.0
mansa,2020,11,18.28333333333333,10.326666666666666,63.376666666666665,1.3733333333333335
mansa,2020,12,13.441935483870967,8.806451612903226,76.15483870967742,0.1709677419354838
moga,2017,1,12.72258064516129,9.425806451612903,82.28387096774195,3.064516129032258
moga,2017,2,16.803571428571427,10.267857142857142,70.03928571428571,0.1964285714285714
moga,2017,3,21.548387096774192,11.0,56.92258064516129,1.1290322580645162
moga,2017,4,30.09,11.563333333333333,36.45666666666667,0.44
moga,2017,5,33.145161290322584,15.841935483870968,38.31935483870968,0.9225806451612902
moga,2017,6,32.14,21.46,57.85333333333333,5.92
moga,2017,7,31.00967741935484,26.287096774193547,76.84516129032258,7.541935483870968
moga,2017,8,30.293548387096774,26.41290322580645,80.59677419354838,3.067741935483871
moga,2017,9,28.90333333333333,23.65,75.36666666666666,1.7166666666666666
moga,2017,10,25.82258064516129,18.048387096774192,65.29677419354839,0.0580645161290322
moga,2017,11,17.796666666666667,12.93,75.98,0.3033333333333333
moga,2017,12,13.96774193548387,8.516129032258064,72.74193548387096,0.6580645161290323
moga,2018,1,12.28064516129032,7.787096774193548,76.99354838709678,0.4741935483870967
moga,2018,2,16.228571428571428,9.828571428571427,69.29285714285714,0.7321428571428571
moga,2018,3,22.61290322580645,13.670967741935485,60.83870967741935,0.3967741935483871
moga,2018,4,28.35333333333333,14.726666666666668,48.156666666666666,0.85
moga,2018,5,32.75806451612903,13.948387096774193,36.08387096774193,0.7225806451612903
moga,2018,6,33.440000000000005,21.616666666666667,53.336666666666666,2.72
moga,2018,7,30.47741935483871,26.096774193548388,78.57741935483871,8.270967741935483
moga,2018,8,30.151612903225807,26.496774193548383,81.64516129032258,3.667741935483871
moga,2018,9,27.84333333333333,23.973333333333336,80.77,8.683333333333334
moga,2018,10,24.05483870967742,17.63225806451613,70.2741935483871,0.0967741935483871
moga,2018,11,18.706666666666667,12.38,70.01333333333334,0.6566666666666666
moga,2018,12,12.683870967741935,8.283870967741937,77.54838709677419,0.870967741935484
moga,2019,1,11.616129032258064,7.696774193548387,79.26774193548388,2.864516129032258
moga,2019,2,14.189285714285717,10.664285714285716,81.07857142857142,3.8
moga,2019,3,18.983870967741936,12.62258064516129,69.86451612903227,0.8064516129032258
moga,2019,4,27.23,16.106666666666666,55.17,2.08
moga,2019,5,30.51290322580645,15.070967741935483,43.97741935483871,0.8967741935483872
moga,2019,6,34.0,19.05666666666667,45.27666666666666,0.65
moga,2019,7,30.61935483870968,25.41290322580645,75.39354838709677,5.464516129032258
moga,2019,8,29.958064516129035,26.36774193548387,81.81935483870969,5.829032258064516
moga,2019,9,29.41,25.426666666666662,80.04333333333334,1.4366666666666668
moga,2019,10,25.061290322580643,18.374193548387098,68.93870967741935,0.1096774193548387
moga,2019,11,19.37,13.896666666666668,73.11999999999999,1.6333333333333333
moga,2019,12,11.3,8.574193548387097,85.10645161290323,0.7258064516129032
moga,2020,1,11.174193548387096,8.216129032258063,83.61290322580645,1.467741935483871
moga,2020,2,15.39655172413793,10.348275862068968,74.50344827586207,1.7517241379310344
moga,2020,3,19.154838709677417,14.52258064516129,76.65806451612903,3.9935483870967743
moga,2020,4,25.726666666666667,15.863333333333332,58.52333333333333,0.99
moga,2020,5,30.364516129032257,16.86774193548387,48.87419354838709,2.138709677419355
moga,2020,6,31.866666666666667,22.793333333333333,60.86333333333334,0.6266666666666667
moga,2020,7,30.9258064516129,25.887096774193548,75.78387096774195,4.283870967741936
moga,2020,8,30.248387096774195,26.65806451612903,81.76451612903227,4.351612903225806
moga,2020,9,30.40333333333333,24.05,70.83999999999999,1.903333333333333
moga,2020,10,25.07741935483871,14.725806451612904,56.400000000000006,0.0290322580645161
moga,2020,11,17.473333333333336,10.413333333333332,67.20333333333333,0.8766666666666667
moga,2020,12,12.62258064516129,8.764516129032257,79.84516129032258,0.4419354838709677
pathankot,2017,1,12.158064516129032,7.229032258064516,73.48064516129033,6.403225806451613
pathankot,2017,2,16.125,9.75,67.65357142857142,3.7035714285714287
pathankot,2017,3,19.080645161290324,9.674193548387096,57.53870967741936,1.5838709677419356
